,CountryRegionName,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,YearlyIncome,BikeBuyer,Year_of_Birth
2482,2,1,5,2,2,1,2,0,94030,0,1943
2483,2,5,2,2,2,0,0,0,88800,0,1972
2484,6,3,4,2,1,0,1,0,52825,1,1972
2485,4,2,3,1,2,1,2,3,102901,1,1963
2486,3,1,2,2,2,1,0,0,51615,1,1963
2487,1,1,3,2,1,1,4,5,124337,1,1965
2488,3,1,5,1,2,1,3,4,139980,0,1946
2489,5,1,2,1,2,1,1,0,30954,0,1934
2490,6,3,3,1,1,1,2,1,83592,0,1944
2491,1,3,2,1,1,0,2,0,99770,1,1955
2492,2,1,5,1,1,1,2,0,118273,0,1935
2493,2,4,1,1,1,0,2,0,33538,1,1977
2494,5,4,2,2,2,1,4,1,117645,0,1948
2495,5,2,1,2,1,0,1,0,52229,0,1977
2496,2,4,1,2,1,1,2,0,22628,0,1954
2497,3,5,1,1,1,1,0,0,69335,1,1959
2498,6,3,3,2,2,0,3,4,123626,1,1954
2499,2,1,5,1,1,1,0,3,152862,1,1963
2500,3,4,4,2,1,0,2,0,28202,0,1971
2501,2,3,2,1,1,0,2,0,26007,0,1975
2502,6,4,4,2,2,0,2,4,27795,1,1966
2503,2,2,2,2,2,1,1,0,95899,1,1960
2504,6,3,4,2,1,0,1,0,24420,0,1977
2505,2,1,2,2,2,1,1,2,99239,1,1968
2506,3,3,5,1,1,0,4,5,114905,1,1948
2507,5,3,3,2,2,1,4,4,157117,1,1957
2508,5,2,3,1,2,1,4,4,125545,1,1954
2509,2,1,3,2,1,1,1,0,97047,1,1962
2510,5,3,4,2,1,0,1,0,32765,0,1971
2511,2,2,3,2,2,1,1,1,101048,0,1950
2512,2,1,5,1,2,1,3,3,144980,0,1961
2513,2,3,3,1,2,0,2,4,126852,1,1960
2514,3,2,1,1,1,0,2,2,33459,0,1971
2515,2,1,3,2,1,1,1,0,99191,1,1958
2516,1,1,3,2,1,0,2,0,106891,1,1963
2517,1,1,3,2,1,0,2,0,130393,0,1975
2518,3,1,1,1,1,0,0,1,49997,1,1968
2519,3,5,1,1,2,1,0,0,54209,0,1961
2520,2,5,3,2,1,0,0,0,122010,0,1971
2521,2,1,2,1,1,1,1,2,76192,1,1967
2522,2,1,2,1,2,1,0,1,59099,1,1970
2523,2,1,2,1,1,1,0,2,53473,1,1969
2524,1,5,5,1,1,0,1,0,115491,0,1939
2525,2,2,3,1,2,1,2,0,73622,0,1974
2526,1,1,3,2,1,0,1,0,118774,1,1965
2527,5,2,4,1,2,1,0,1,21969,0,1960
2528,1,1,3,2,1,1,3,0,99695,1,1976
2529,3,3,4,1,1,0,1,0,36421,1,1972
2530,2,1,5,2,2,1,3,3,170657,1,1962
2531,1,2,2,2,1,0,2,0,75292,1,1954
2532,2,1,5,2,1,0,4,2,176416,1,1962
2533,2,2,2,2,1,0,2,0,73259,1,1976
2534,4,2,1,2,1,1,2,3,40342,1,1974
2535,5,3,4,2,1,0,0,3,16217,1,1964
2536,1,1,5,1,2,1,1,0,64632,0,1953
2537,2,2,3,2,1,1,2,2,111385,1,1963
2538,3,2,1,2,1,1,3,4,48491,1,1978
2539,1,1,3,2,1,0,1,0,108214,1,1964
2540,2,2,1,2,1,0,1,0,52088,1,1959
2541,5,1,4,1,2,1,0,0,19474,0,1958
2542,3,4,4,1,1,1,2,0,14000,0,1971
2543,1,3,4,1,1,0,1,0,22833,0,1977
2544,1,1,3,2,1,1,1,0,94579,1,1968
2545,3,2,4,1,1,1,0,1,17156,1,1960
2546,2,1,5,2,1,1,1,1,112507,1,1947
2547,2,1,2,2,2,1,2,3,63981,1,1965
2548,2,3,1,1,2,0,2,0,58821,0,1955
2549,2,2,3,1,2,1,2,2,100627,0,1963
2550,5,1,4,1,1,1,0,0,23482,0,1961
2551,1,2,4,2,1,1,1,0,31532,1,1978
2552,2,1,5,1,1,0,4,0,141306,1,1964
2553,2,2,2,2,2,1,1,0,46808,0,1979
2554,3,2,4,1,1,0,1,0,25165,0,1951
2555,5,1,2,1,2,0,0,0,40951,0,1964
2556,2,3,3,2,2,0,2,0,114775,0,1955
2557,1,3,4,2,1,0,0,1,15281,1,1979
2558,6,4,4,1,1,0,2,0,17179,1,1973
2559,1,1,3,2,2,1,1,2,86618,1,1968
2560,3,1,1,1,2,1,0,0,59625,0,1941
2561,2,1,2,1,2,1,1,1,54793,0,1969
2562,1,1,3,1,1,0,4,0,104781,0,1970
2563,1,1,3,2,1,1,1,3,106604,1,1965
2564,1,1,5,1,2,1,2,0,110603,0,1958
2565,2,3,2,2,2,1,2,0,54806,0,1976
2566,1,2,2,1,1,1,1,0,63033,0,1957
2567,2,3,1,1,2,1,1,0,44531,0,1954
2568,1,1,3,2,1,1,1,0,125879,1,1959
2569,4,1,2,2,2,1,0,2,100544,1,1968
2570,1,5,5,2,1,1,1,0,178571,1,1966
2571,2,1,2,1,1,1,2,3,98949,0,1965
2572,1,4,3,2,1,1,4,5,148969,1,1972
2573,2,3,3,1,1,0,2,3,96296,0,1960
2574,1,3,2,1,2,0,2,0,14880,0,1944
2575,3,3,4,1,1,0,1,0,40693,0,1971
2576,1,3,2,1,2,1,2,0,25480,0,1947
2577,4,1,3,1,1,1,1,0,42459,1,1967
2578,3,2,3,2,2,1,3,4,158157,1,1955
2579,2,5,3,2,2,1,0,4,144672,1,1958
2580,3,1,1,2,2,1,0,0,71830,0,1969
2581,2,1,2,2,1,1,0,2,55222,1,1969
2582,2,3,2,1,1,1,2,0,56511,1,1975
2583,6,4,4,2,1,0,2,0,24069,0,1980
2584,2,2,3,1,2,1,4,4,112518,1,1962
2585,4,2,2,1,1,0,2,0,79161,0,1973
2586,1,5,5,1,2,1,3,5,111061,1,1966
2587,2,1,3,2,1,1,1,0,78936,1,1964
2588,1,3,5,1,1,1,3,5,100495,1,1972
2589,3,5,2,1,1,1,0,0,61169,1,1969
2590,1,3,2,2,1,1,2,0,40798,0,1946
2591,1,4,3,2,2,1,4,5,143145,1,1971
2592,3,3,4,1,1,1,1,4,16303,0,1963
2593,1,1,3,2,2,1,1,0,120763,1,1959
2594,2,1,5,1,1,1,2,0,90366,1,1944
2595,1,1,3,2,1,1,3,0,117073,1,1974
2596,1,1,3,1,2,1,2,0,82230,0,1975
2597,1,1,3,2,1,1,2,0,114467,0,1974
2598,4,1,5,1,2,1,4,3,143129,1,1940
2599,2,1,3,1,2,1,1,4,92963,0,1959
2600,1,1,3,2,1,1,2,4,94980,1,1962
2601,1,1,3,2,2,1,1,2,96700,1,1968
2602,5,2,4,2,2,1,1,0,15287,0,1942
2603,1,1,3,1,2,1,0,4,113622,0,1967
2604,4,5,2,2,2,0,0,0,72767,0,1973
2605,6,4,4,2,1,1,2,0,39446,0,1972
2606,2,5,2,2,1,1,0,0,113091,1,1959
2607,4,3,2,1,2,0,2,0,50964,0,1957
2608,2,5,3,2,1,1,0,0,119242,1,1966
2609,5,1,5,1,2,0,4,4,138283,0,1946
2610,6,2,1,1,1,0,1,0,38346,0,1974
2611,2,2,3,1,1,0,2,0,75949,1,1973
2612,2,5,2,1,1,0,0,0,89188,0,1966
2613,1,3,4,1,2,1,0,1,11077,0,1976
2614,2,2,3,2,1,0,1,0,134968,1,1964
2615,1,2,4,1,1,0,1,0,18779,0,1980
2616,3,5,1,2,1,0,0,0,87371,1,1969
2617,2,5,3,2,1,1,0,0,115049,0,1970
2618,2,5,3,2,2,1,0,0,110009,0,1970
2619,4,2,3,1,1,1,2,3,102009,1,1963
2620,3,5,1,2,2,1,0,0,76072,0,1923
2621,6,4,4,2,1,1,1,4,27046,1,1966
2622,1,3,3,2,1,1,2,0,112044,0,1957
2623,2,2,2,2,1,0,2,0,84082,0,1972
2624,2,5,5,1,1,0,3,2,146390,0,1934
2625,1,1,3,2,2,1,4,5,127380,1,1965
2626,3,2,4,1,2,1,0,1,16327,0,1960
2627,2,2,2,2,1,0,2,0,102442,0,1977
2628,1,2,2,1,1,1,1,0,70846,1,1957
2629,3,1,5,1,1,0,3,3,139552,1,1957
2630,5,5,2,1,2,1,0,0,96663,0,1969
2631,3,2,1,1,1,1,1,0,32768,0,1913
2632,5,3,4,1,1,1,0,3,17797,1,1964
2633,4,2,3,2,2,1,2,4,110604,1,1962
2634,2,2,3,2,1,1,2,1,102634,1,1949
2635,2,5,5,1,1,0,2,0,85653,0,1953
2636,5,2,3,1,2,0,2,5,142411,1,1952
2637,5,4,4,2,1,0,2,0,18709,0,1973
2638,2,5,3,1,1,1,2,5,100407,1,1969
2639,4,1,5,2,2,1,2,0,80403,0,1945
2640,2,2,2,1,1,0,2,0,22200,0,1980
2641,6,3,4,1,1,0,1,0,30378,0,1975
2642,3,1,2,2,2,1,0,0,40311,1,1964
2643,5,3,4,2,1,0,1,0,38542,1,1972
2644,2,1,3,1,1,1,1,0,101086,1,1958
2645,2,2,3,2,2,1,1,1,98324,1,1947
2646,6,1,3,1,2,1,0,0,47152,0,1966
2647,2,5,3,2,2,1,0,0,107407,1,1969
2648,2,2,3,2,1,1,2,0,112679,0,1956
2649,1,1,3,1,2,1,4,5,101290,1,1967
2650,3,3,4,1,1,1,1,2,22622,1,1965
2651,2,3,4,2,1,1,2,0,18728,0,1953
2652,1,1,3,1,2,1,2,0,106383,1,1975
2653,1,3,2,1,1,1,2,0,104320,1,1955
2654,2,1,5,2,2,1,2,3,155993,1,1962
2655,2,2,3,1,1,1,2,2,81567,1,1952
2656,2,2,2,2,2,1,1,0,91426,0,1962
2657,2,1,5,2,1,1,4,1,180068,0,1968
2658,3,1,2,1,2,1,0,0,56857,0,1963
2659,6,4,4,1,1,0,2,0,17796,0,1980
2660,3,1,3,2,2,1,0,0,69954,0,1966
2661,6,5,1,1,1,0,0,0,66450,1,1969
2662,5,4,4,2,1,1,2,0,37596,0,1973
2663,3,3,4,1,1,1,2,3,15413,1,1963
2664,3,2,3,2,2,1,2,5,164262,1,1953
2665,2,2,2,1,1,0,2,0,67020,0,1978
2666,2,1,2,2,2,1,1,1,91433,0,1969
2667,1,1,3,2,1,0,1,0,110566,1,1966
2668,2,5,5,2,1,0,2,1,159088,1,1960
2669,2,5,5,1,1,0,4,1,150861,1,1958
2670,1,2,2,1,1,1,1,0,78144,1,1961
2671,4,2,1,2,1,1,0,3,49180,1,1975
2672,3,4,4,1,1,1,2,4,18992,1,1966
2673,2,3,3,2,2,1,2,0,95327,0,1956
2674,2,5,3,1,2,1,0,0,98576,1,1970
2675,1,4,3,2,1,1,4,5,149756,1,1974
2676,1,1,3,2,1,0,1,3,111157,1,1965
2677,3,5,4,2,2,1,0,0,50456,0,1968
2678,2,1,5,2,1,1,1,1,124474,1,1950
2679,5,3,4,2,1,1,2,5,23228,1,1979
2680,6,2,3,1,2,1,4,4,127150,1,1955
2681,2,1,3,2,1,0,1,0,66974,1,1967
2682,1,2,4,2,1,0,1,0,27546,0,1979
2683,2,1,3,1,1,0,1,0,38034,0,1960
2684,6,3,3,2,2,1,1,2,114108,0,1954
2685,5,1,1,1,2,1,0,0,49050,0,1968
2686,2,1,2,2,2,1,3,4,104104,1,1964
2687,6,2,4,1,2,1,1,1,10929,0,1968
2688,2,1,3,1,2,1,1,0,87722,0,1958
2689,2,2,3,2,2,1,2,1,85065,0,1949
2690,6,4,4,1,1,1,2,0,18994,0,1975
2691,2,1,5,2,1,0,3,3,178771,1,1961
2692,2,1,5,2,2,1,1,1,106724,0,1946
2693,1,1,3,1,1,0,1,2,83263,1,1968
2694,2,5,3,1,2,0,0,0,94414,0,1966
2695,1,4,1,2,2,1,2,1,24366,0,1947
2696,1,1,3,2,1,0,1,0,133842,1,1966
2697,2,5,2,1,2,1,0,0,68822,0,1973
2698,5,2,1,1,1,1,0,2,41724,1,1970
2699,4,2,3,2,2,1,2,3,112161,1,1963
2700,2,1,5,2,2,0,2,0,116003,0,1942
2701,2,4,1,1,1,0,2,0,18082,0,1955
2702,1,1,3,2,1,1,1,2,105645,1,1968
2703,2,5,3,1,2,1,2,5,92360,1,1969
2704,6,2,3,1,2,1,2,2,109478,0,1953
2705,2,1,2,1,1,1,1,3,87895,1,1965
2706,2,5,5,1,2,1,3,3,145521,1,1936
2707,6,3,3,2,2,1,3,1,130300,0,1951
2708,2,1,3,2,1,0,1,0,100286,1,1962
2709,6,3,4,1,1,0,1,0,23089,1,1976
2710,4,1,2,2,2,1,2,2,83686,1,1964
2711,5,4,3,2,2,0,1,5,106547,1,1947
2712,2,1,5,1,2,1,3,0,103497,0,1968
2713,5,2,3,1,2,1,2,5,128081,1,1951
2714,3,5,1,1,2,1,0,0,55658,0,1968
2715,1,1,1,2,1,1,0,0,34220,1,1978
2716,2,4,2,2,2,0,2,0,91933,0,1957
2717,6,2,1,2,2,0,1,0,58306,0,1974
2718,1,2,2,1,1,0,1,0,77825,0,1962
2719,2,5,3,2,1,1,2,5,115643,1,1969
2720,4,1,3,2,2,1,0,3,101863,1,1959
2721,2,5,5,1,2,1,2,0,92616,0,1940
2722,3,5,1,1,2,1,0,0,70192,0,1969
2723,2,1,5,2,2,1,4,2,175739,1,1961
2724,2,2,3,2,1,0,2,0,73206,1,1951
2725,5,3,3,1,1,1,2,1,100573,1,1954
2726,1,2,5,1,2,1,3,5,132703,1,1973
2727,1,1,3,2,2,0,3,5,111580,1,1968
2728,2,2,3,1,2,1,2,1,88150,0,1949
2729,2,5,5,1,2,1,3,4,153408,0,1943
2730,2,5,3,1,2,1,1,4,103779,1,1958
2731,3,2,3,1,2,1,2,2,92416,0,1953
2732,5,2,5,2,2,1,4,4,116350,1,1950
2733,4,3,2,2,1,0,2,0,49455,1,1978
2734,1,1,3,2,2,1,2,0,116833,0,1975
2735,3,2,1,1,1,0,1,0,39110,0,1976
2736,2,5,5,1,1,0,2,0,100009,1,1953
2737,2,5,2,1,2,1,0,0,51460,0,1973
2738,5,5,1,1,2,1,0,0,58661,1,1968
2739,2,1,2,1,2,1,0,1,59829,1,1970
2740,3,5,1,1,2,1,0,0,67954,0,1961
2741,2,2,2,2,2,1,3,4,113616,1,1968
2742,2,1,5,1,1,1,2,0,110739,1,1940
2743,1,2,2,1,1,0,1,0,65846,1,1961
2744,4,2,3,1,1,0,2,3,104236,1,1963
2745,1,1,3,2,1,1,1,2,116275,1,1968
2746,2,1,5,2,1,0,3,2,162279,1,1964
2747,2,3,3,1,2,1,2,0,49325,0,1949
2748,2,2,2,1,2,1,1,0,83429,0,1961
2749,1,3,5,1,2,1,3,5,97158,1,1971
2750,2,3,2,2,1,0,2,0,54861,0,1977
2751,3,2,3,1,2,0,3,3,131711,0,1957
2752,2,2,3,2,2,1,0,2,102621,0,1956
2753,4,5,3,1,2,1,0,0,90631,0,1971
2754,2,4,1,1,1,0,2,0,46657,1,1944
2755,4,2,2,1,2,1,1,0,84835,0,1962
2756,5,1,5,2,2,1,2,5,149386,0,1953
2757,2,1,5,1,2,1,2,3,133281,1,1962
2758,6,3,3,2,1,1,2,1,92502,0,1944
2759,2,2,2,1,1,0,1,0,61566,1,1973
2760,6,5,1,1,2,1,0,0,61682,0,1961
2761,6,2,3,1,1,1,3,4,146669,1,1957
2762,2,3,2,2,1,1,3,4,53121,1,1968
2763,6,4,4,2,2,0,1,0,17865,0,1974
2764,2,2,3,2,2,0,4,3,149808,1,1960
2765,1,3,3,1,1,0,2,0,71047,0,1957
2766,6,2,1,1,2,1,0,3,56095,0,1963
2767,6,3,4,1,1,1,3,4,24067,1,1979
2768,2,3,2,1,2,0,2,0,48970,0,1957
2769,2,1,3,1,2,1,0,3,85587,1,1959
2770,3,3,4,1,1,0,1,0,48362,0,1972
2771,2,1,5,2,1,1,4,0,103561,0,1946
2772,2,4,2,1,1,1,2,1,66120,0,1952
2773,2,5,3,1,2,1,0,0,102382,1,1972
2774,1,3,4,1,1,0,0,1,24156,0,1976
2775,2,3,3,1,1,0,3,3,106090,1,1960
2776,2,2,3,2,2,0,2,0,125973,0,1956
2777,5,1,1,2,2,1,0,0,71930,1,1958
2778,2,1,2,1,2,1,3,4,66481,1,1964
2779,3,4,4,2,2,1,2,0,21755,0,1980
2780,1,3,2,1,2,1,2,0,21102,0,1944
2781,1,2,2,2,2,1,2,4,80047,1,1962
2782,1,3,2,2,1,0,2,0,94379,0,1956
2783,5,2,1,2,1,1,1,2,54027,0,1971
2784,5,3,3,1,2,1,4,4,119886,0,1956
2785,2,4,1,2,1,1,2,1,31484,0,1957
2786,6,3,4,1,1,0,1,0,10638,0,1976
2787,2,1,2,1,1,1,3,4,48364,0,1964
2788,1,1,3,2,1,1,1,0,103199,1,1965
2789,2,1,5,1,2,1,1,3,123794,1,1961
2790,1,1,3,1,2,1,3,0,103643,0,1972
2791,4,5,2,2,2,1,0,0,82626,0,1973
2792,2,2,3,2,1,0,2,0,88296,1,1974
2793,2,5,3,2,2,1,0,0,128738,1,1966
2794,2,1,3,2,1,0,1,0,83186,1,1968
2795,4,5,2,2,2,0,0,1,107759,0,1972
2796,2,1,2,1,2,1,0,1,59832,0,1972
2797,2,4,1,1,1,0,2,0,35642,0,1978
2798,6,3,4,2,2,1,1,1,16283,1,1966
2799,2,2,2,2,2,1,2,0,90455,1,1978
2800,1,2,2,1,1,1,1,0,71790,1,1962
2801,4,2,2,2,2,1,1,0,88791,1,1962
2802,2,1,5,2,2,1,4,2,174164,1,1962
2803,3,4,4,2,1,1,2,3,15720,1,1965
2804,5,2,1,2,1,1,2,2,41064,1,1964
2805,1,5,5,2,2,1,1,4,139627,1,1969
2806,1,1,5,1,1,0,2,0,58892,0,1937
2807,1,3,2,1,2,0,2,0,46506,0,1952
2808,2,1,2,1,1,1,0,2,65652,1,1969
2809,5,2,1,1,1,0,1,3,54486,1,1979
2810,3,2,1,2,1,1,1,0,46728,1,1977
2811,5,3,4,1,1,1,2,2,15271,1,1964
2812,2,1,2,1,1,0,0,3,65792,1,1966
2813,2,1,5,2,2,1,4,0,94541,0,1946
2814,2,2,3,1,2,1,0,1,68157,0,1957
2815,1,2,2,2,2,1,1,0,84207,0,1961
2816,1,5,5,1,1,1,3,5,118024,1,1967
2817,2,3,2,1,2,1,2,0,45283,0,1975
2818,6,4,4,1,1,1,2,2,23776,0,1963
2819,5,3,4,1,1,1,3,3,23610,1,1963
2820,2,2,1,2,1,1,1,3,50259,1,1974
2821,4,3,2,2,2,1,2,2,44219,1,1961
2822,2,1,2,1,1,1,1,2,80932,1,1968
2823,5,4,4,1,1,1,2,4,23900,1,1966
2824,2,1,5,2,1,0,1,0,134211,1,1972
2825,2,1,5,1,2,1,3,0,78529,0,1946
2826,1,1,3,1,2,1,0,4,113086,1,1967
2827,2,5,3,2,1,1,0,0,103006,1,1966
2828,2,2,3,2,2,1,1,2,116894,0,1950
2829,4,2,3,1,2,0,3,4,101379,1,1961
2830,2,5,3,1,1,1,0,0,131787,1,1959
2831,4,2,2,2,2,1,1,0,82588,0,1960
2832,1,2,2,1,1,1,1,0,61361,0,1956
2833,5,2,3,1,1,0,2,0,105345,1,1944
2834,6,3,5,1,2,1,2,2,86373,0,1950
2835,2,5,5,2,1,0,3,2,183676,1,1964
2836,1,4,1,1,1,1,2,0,34144,0,1954
2837,2,4,2,2,2,0,2,0,67323,0,1957
2838,5,2,1,1,1,1,1,2,38848,0,1971
2839,5,1,3,2,2,1,0,0,71353,0,1966
2840,2,5,5,2,2,1,3,2,180861,1,1964
2841,2,5,5,2,1,1,3,4,184981,1,1941
2842,1,1,3,2,2,1,2,4,135129,0,1958
2843,1,1,3,2,1,1,2,0,99555,1,1963
2844,2,2,2,1,1,1,2,0,40208,1,1975
2845,2,2,3,2,1,1,3,5,140541,1,1965
2846,2,5,2,1,2,1,0,0,61570,0,1974
2847,2,5,3,2,2,1,0,2,128628,1,1963
2848,1,5,5,1,2,1,2,5,124471,1,1967
2849,4,2,2,1,2,1,1,0,67188,1,1962
2850,1,5,5,1,1,0,2,1,148273,1,1958
2851,1,1,3,2,1,0,1,0,102926,1,1964
2852,1,1,3,2,2,1,1,0,106971,1,1962
2853,2,2,2,2,1,0,1,0,88687,1,1973
2854,5,4,4,1,2,1,2,0,21497,0,1974
2855,3,4,4,1,1,1,2,0,22230,0,1980
2856,2,2,3,1,1,0,1,1,88811,1,1947
2857,4,3,2,2,1,0,2,0,55637,1,1978
2858,2,1,2,1,2,1,1,2,58595,0,1967
2859,3,4,4,2,1,0,2,0,20502,0,1918
2860,1,5,5,1,2,1,0,0,113024,0,1969
2861,2,1,4,2,2,1,0,0,25516,0,1979
2862,2,1,3,2,2,1,1,0,96981,0,1958
2863,3,1,5,2,1,0,3,5,174937,1,1950
2864,6,3,3,1,2,0,2,1,78378,0,1945
2865,2,2,3,2,1,0,2,0,114686,1,1963
2866,3,5,2,1,1,1,0,0,55296,1,1969
2867,3,2,1,2,1,1,1,0,55710,0,1977
2868,2,3,1,2,1,0,1,0,46468,0,1954
2869,6,2,1,1,1,0,1,0,48321,0,1975
2870,2,1,2,1,2,1,2,4,82035,1,1964
2871,6,3,4,1,1,1,2,4,18016,1,1979
2872,4,2,1,1,1,1,0,3,42788,1,1975
2873,2,1,5,2,2,1,4,2,157346,1,1962
2874,1,2,4,2,1,0,1,0,18161,0,1978
2875,5,3,3,1,2,1,4,4,131120,1,1957
2876,4,1,5,2,2,1,1,4,125985,1,1968
2877,1,5,5,1,1,1,0,0,119380,0,1969
2878,2,1,2,1,1,1,2,2,80721,1,1963
2879,4,2,3,2,2,1,2,3,111612,1,1963
2880,2,1,5,1,2,1,4,2,138231,1,1962
2881,2,3,2,2,1,1,2,0,51869,0,1977
2882,3,3,4,2,1,1,1,0,54051,0,1972
2883,2,1,2,1,1,0,2,3,93677,1,1965
2884,2,3,2,1,1,1,2,2,42976,0,1961
2885,2,2,2,1,2,1,1,0,67972,0,1960
2886,5,5,2,1,1,1,0,0,57258,1,1969
2887,2,1,3,1,2,1,2,2,91736,1,1963
2888,2,3,1,1,1,0,1,0,45252,0,1955
2889,4,2,1,1,2,1,1,0,51783,0,1957
2890,4,5,5,1,1,1,2,0,100136,1,1953
2891,5,2,4,1,1,0,1,0,13954,0,1970
2892,2,3,3,1,1,0,2,0,52807,0,1949
2893,4,3,3,2,2,1,2,0,67953,0,1948
2894,4,2,3,1,2,1,2,4,108869,1,1962
2895,2,2,3,1,1,1,2,1,75551,0,1950
2896,2,5,5,1,2,1,4,1,152051,1,1938
2897,4,5,3,1,2,1,0,0,115358,0,1971
2898,2,2,3,1,1,1,2,2,78310,0,1952
2899,2,2,2,1,1,1,2,0,51699,1,1980
2900,1,3,2,1,1,0,2,1,29759,0,1947
2901,2,3,2,1,2,1,2,0,36258,0,1979
2902,2,2,1,2,1,1,1,3,52829,0,1974
2903,2,2,3,1,2,1,2,1,81430,0,1949
2904,2,2,2,1,2,1,2,0,72479,0,1977
2905,3,2,4,1,1,0,0,1,15981,0,1960
2906,2,2,2,1,2,0,2,0,72646,0,1978
2907,1,1,3,1,2,1,0,0,111942,0,1967
2908,2,1,5,2,2,0,2,0,93819,0,1945
2909,1,3,5,2,2,1,4,5,157990,1,1970
2910,1,1,3,1,2,1,4,5,101542,0,1965
2911,3,2,4,1,1,0,1,1,21102,0,1967
2912,1,3,5,1,2,1,4,5,100022,1,1971
2913,1,2,2,2,1,0,1,0,87562,1,1961
2914,3,5,1,2,2,1,0,0,73472,0,1935
2915,2,2,2,2,2,1,1,0,90761,1,1960
2916,2,3,3,2,1,1,1,1,98039,0,1954
2917,6,3,3,1,1,1,2,1,88662,0,1952
2918,2,1,5,2,2,1,0,1,95249,0,1949
2919,1,2,2,2,2,1,3,4,86054,1,1960
2920,2,1,5,2,1,1,3,2,145520,1,1966
2921,2,1,5,1,1,0,2,0,49461,0,1941
2922,1,1,3,2,1,0,1,0,94020,1,1964
2923,5,3,3,2,1,1,4,4,143605,1,1956
2924,2,1,5,1,1,0,1,0,131791,1,1966
2925,1,2,4,2,1,1,1,0,22747,0,1978
2926,4,5,5,1,1,0,2,0,83497,0,1953
2927,1,4,1,1,2,1,2,1,29584,0,1951
2928,4,1,2,2,2,1,0,2,73074,0,1969
2929,2,5,2,1,2,1,0,0,80617,0,1972
2930,6,3,3,2,1,1,2,1,104774,0,1944
2931,6,2,4,1,1,0,0,1,21566,0,1961
2932,1,1,3,2,2,1,4,5,101237,1,1967
2933,1,5,5,1,1,0,2,0,158890,0,1966
2934,2,5,2,2,2,1,0,0,133486,1,1958
2935,1,1,3,2,2,1,1,0,105924,0,1961
2936,1,1,3,2,1,0,1,0,110025,1,1964
2937,2,1,5,1,2,1,1,4,104668,1,1968
2938,3,3,5,2,1,1,4,5,168423,1,1947
2939,2,1,2,1,1,0,2,2,76646,1,1964
2940,5,2,1,2,1,0,1,2,55215,0,1971
2941,1,1,3,2,1,0,1,0,98114,0,1968
2942,4,2,3,1,2,1,3,4,94044,0,1962
2943,5,2,4,1,1,1,0,0,19645,1,1957
2944,2,1,5,1,1,0,3,0,105157,0,1968
2945,2,2,3,2,2,1,2,1,103223,0,1950
2946,6,2,1,1,1,0,0,3,39395,0,1963
2947,2,2,3,1,1,1,3,2,107172,0,1962
2948,2,5,3,2,2,1,0,0,113264,1,1965
2949,4,4,1,1,1,0,2,0,24934,1,1956
2950,1,3,2,2,2,1,2,0,44863,0,1946
2951,6,5,1,2,2,1,0,0,41922,1,1962
2952,5,1,4,1,2,1,0,0,35237,0,1962
2953,2,2,3,1,2,1,2,0,81447,0,1974
2954,3,2,1,2,1,1,2,2,65972,1,1971
2955,6,2,1,1,1,1,1,2,42233,1,1971
2956,2,1,5,1,1,1,3,0,69879,0,1945
2957,6,3,4,1,1,1,0,3,18589,1,1968
2958,2,1,5,2,2,1,4,1,167564,1,1968
2959,1,1,3,2,1,1,3,0,109190,0,1976
2960,5,2,1,1,1,1,1,0,45962,1,1974
2961,2,1,5,2,1,0,2,0,169986,0,1966
2962,2,2,3,1,2,1,0,2,78394,1,1957
2963,2,2,2,2,2,1,1,0,70104,1,1976
2964,1,1,3,1,1,1,0,3,111263,1,1967
2965,2,1,5,1,1,1,2,0,60462,0,1942
2966,1,2,1,1,1,1,2,0,44335,1,1946
2967,1,1,5,2,2,1,2,0,62149,0,1942
2968,1,1,5,2,2,1,4,5,156831,1,1971
2969,1,1,3,2,1,1,3,4,101558,1,1964
2970,1,3,5,1,2,0,4,5,108875,1,1971
2971,4,1,3,2,1,1,1,0,100401,1,1958
2972,5,3,4,1,1,1,1,2,17027,0,1969
2973,6,1,3,2,2,1,0,0,74598,0,1966
2974,2,5,3,1,2,1,3,5,98870,1,1959
2975,1,2,2,1,1,0,2,0,92105,1,1954
2976,2,2,2,1,1,0,2,0,81989,0,1972
2977,2,1,5,1,1,1,2,0,83945,0,1944
2978,4,4,2,1,2,1,2,1,49417,0,1949
2979,5,2,1,2,1,1,1,2,64936,1,1971
2980,2,5,2,2,2,1,0,0,75327,0,1973
2981,3,3,4,2,1,1,1,2,22500,1,1965
2982,1,1,3,2,1,1,3,0,122391,1,1974
2983,3,1,4,2,2,1,0,0,32928,0,1961
2984,3,4,3,1,2,1,4,5,139189,0,1947
2985,5,2,4,2,2,1,1,0,34162,0,1955
2986,3,5,1,2,1,1,0,0,65086,0,1943
2987,3,1,2,1,2,1,0,1,61388,0,1974
2988,1,1,3,1,2,1,3,0,109461,1,1973
2989,2,4,2,1,1,0,3,1,58243,1,1952
2990,6,2,1,1,1,0,1,0,47842,0,1962
2991,1,2,2,1,2,0,2,0,48682,0,1953
2992,2,5,3,2,2,1,0,0,112040,0,1969
2993,3,2,3,2,2,0,2,5,158269,1,1951
2994,6,1,1,1,1,0,1,1,43222,1,1967
2995,2,5,5,1,1,1,2,2,155680,0,1933
2996,3,3,5,2,1,0,4,5,152541,1,1948
